~~2819093|	|1227550|	|A Basin to 4 Trap GPM|	||	|53|	|1|	|511.411000|	|16569|	|1
~~2819094|	|1227550|	|Fire Diesel Pumps|	|east and west on auto|	|54|	|2|	||	|16570|	|0
~~2819121|	|1227636|	|36" Flare Comments|	|ok|	|0|	|0|	||	|5458|	|0
~~2819122|	|1227636|	|Seal Level %|	||	|1|	|1|	|.500000|	|5459|	|0
~~2819123|	|1227636|	|Pilot Gas Pressure|	||	|2|	|1|	|25.000000|	|5460|	|0
~~2819124|	|1227636|	|Purge Gas Pressure Before Seal|	||	|3|	|1|	|25.000000|	|5461|	|0
~~2819125|	|1227636|	|Purge Gas After Seal|	||	|4|	|1|	|25.000000|	|5462|	|0
~~2819126|	|1227636|	|Flare Gas Pressure Before Seal|	||	|5|	|1|	|.500000|	|5463|	|0
~~2819127|	|1227636|	|Pilots Visual Check|	|Ok|	|6|	|2|	||	|5464|	|0
~~2819128|	|1227636|	|Excessive Stack Steam|	|Ok|	|7|	|2|	||	|5465|	|0
~~2819129|	|1227636|	|Liquid Trap Out Pan|	|Pumped|	|8|	|2|	||	|5466|	|0
~~2819130|	|1227636|	|D-617 Morth Pump|	|Pumped|	|9|	|2|	||	|5467|	|0
~~2819131|	|1227636|	|36" Knock Out Pot|	|Pumped|	|11|	|2|	||	|5469|	|0
~~2819132|	|1227636|	|24" Flare Comments|	|ok|	|12|	|0|	||	|5470|	|0
~~2819133|	|1227636|	|Seal Level % (1)|	||	|13|	|1|	|.500000|	|5471|	|0
~~2819134|	|1227636|	|Pilot Gas Pressure (1)|	||	|14|	|1|	|17.000000|	|5472|	|0
~~2819135|	|1227636|	|Purge Gas Before Seal (1)|	||	|15|	|1|	|35.000000|	|5473|	|0
~~2819136|	|1227636|	|Purge Gas After Seal (1)|	||	|16|	|1|	|65.000000|	|5474|	|0
~~2819137|	|1227636|	|Flare Gas Pressure Before Seal (1)|	||	|17|	|1|	|.500000|	|5475|	|0
~~2819138|	|1227636|	|Pilots Visual Check (1)|	|Ok|	|18|	|2|	||	|5476|	|0
~~2819139|	|1227636|	|Excessive Stack Steam (1)|	|ok|	|19|	|0|	||	|5477|	|0
~~2819140|	|1227636|	|Liquid Trap Out Pan (1)|	|Pumped|	|20|	|2|	||	|5478|	|0
~~2819141|	|1227636|	|D-605 North Pump|	|Ok|	|21|	|2|	||	|5479|	|0
~~2819142|	|1227636|	|D-605 South Pump|	|Pumped|	|22|	|2|	||	|5480|	|0
~~2819143|	|1227636|	|24" Knock Out Pot|	|Pumped|	|23|	|2|	||	|5481|	|0
~~2819144|	|1227636|	|ZTOF Comments|	|ok|	|24|	|0|	||	|5482|	|0
~~2819145|	|1227636|	|Seal Level %(2)|	||	|25|	|1|	|.500000|	|5483|	|0
~~2819146|	|1227636|	|Pilot Gas Pressure (2)|	||	|26|	|1|	|20.000000|	|5484|	|0
~~2819147|	|1227636|	|Main Steam Pressure|	||	|27|	|1|	|40.000000|	|5485|	|0
~~2819148|	|1227636|	|Natural Gas Pressure|	||	|28|	|1|	|50.000000|	|5486|	|0
~~2819149|	|1227636|	|Flare Gas Pressure Before Seal (2)|	||	|29|	|1|	|.500000|	|5487|	|0
~~2819150|	|1227636|	|Pilots Lit- list pilots by number 1-8|	||	|31|	|1|	|12345678.000000|	|5489|	|0
~~2819151|	|1227636|	|Reserve Air Bottle Pressure|	||	|33|	|1|	|1200.000000|	|5491|	|0
~~2819152|	|1227636|	|Sulphur Plant Flare Drum|	|Ok|	|34|	|2|	||	|5492|	|0
~~2819153|	|1227636|	|Seal Level % (3)|	||	|36|	|1|	|.500000|	|5494|	|0
~~2819154|	|1227636|	|Pilot Gas Pressure (3)|	||	|37|	|1|	|17.000000|	|5495|	|0
~~2819155|	|1227636|	|Glycol Drum Level %|	||	|38|	|1|	|80.000000|	|5496|	|0
~~2819156|	|1227636|	|Liquid Level in U Loop %|	||	|39|	|1|	|70.000000|	|5497|	|0
~~2819157|	|1227636|	|Flare Gas Pressure Before Seal (3)|	||	|40|	|1|	|.500000|	|5498|	|0
~~2819158|	|1227636|	|Check Solenoid Is Latched|	|Latched|	|41|	|2|	||	|5499|	|0
~~2819159|	|1227636|	|Pilots Lit- list pilots by number 1-8 (1|	||	|42|	|1|	|1234.000000|	|5500|	|0
~~2819160|	|1227636|	|Fuel Gas Knock Out Drum Level %|	||	|43|	|1|	|.000000|	|5501|	|0
~~2819161|	|1227636|	|Sour Gas Knock Out Drum Level %|	||	|44|	|1|	|.000000|	|5502|	|0
~~2819162|	|1227636|	|Dewatering Pump South, MP302A|	|On|	|51|	|2|	||	|5509|	|0
~~2819163|	|1227636|	|A Basin North Pump Discharge Pressure|	||	|53|	|1|	|.000000|	|5511|	|0
~~2819164|	|1227636|	|A Basin South Pump Discharge Pressure|	||	|54|	|1|	|50.000000|	|5512|	|0
~~2819248|	|1227652|	|Lead Tech|	|Viral Rathod|	|0|	|2|	||	|17991|	|0
~~2819249|	|1227652|	|HTU Compressor Operator|	|Vince VanLaeken|	|1|	|2|	||	|17992|	|0
~~2819250|	|1227652|	|Dewax/ H2- Tech 4|	|Tony Broussard|	|2|	|2|	||	|17993|	|0
~~2819251|	|1227652|	|Plant Tech|	|Ryan Gardener|	|3|	|2|	||	|17994|	|0
~~2819252|	|1227652|	|Power Engineer|	|Vince VanLaeken|	|4|	|2|	||	|17995|	|0
~~2819253|	|1227652|	|Shift Super|	|Dave Hicks|	|5|	|2|	||	|17996|	|0
~~2819254|	|1227652|	|TP-201A|	|On|	|6|	|2|	||	|17997|	|0
~~2819255|	|1227652|	|TP-201A Governor Oil Added|	|No|	|7|	|2|	||	|17998|	|0
~~2819256|	|1227652|	|TP-201A Bearing Temperature|	|Ok|	|8|	|2|	||	|17999|	|0
~~2819257|	|1227652|	|TP-201A Bearing Oil Level|	|Ok|	|9|	|2|	||	|18000|	|0
~~2819258|	|1227652|	|TP-201A Trip Linkage Condition|	|Ok|	|10|	|2|	||	|18001|	|0
~~2819259|	|1227652|	|TP-204A Reflux to T-201|	|On|	|11|	|2|	||	|18002|	|0
~~2819260|	|1227652|	|Governor Oil Added(2)|	|No|	|12|	|2|	||	|18003|	|0
~~2819261|	|1227652|	|Bearing Temperature(2)|	|Ok|	|13|	|2|	||	|18004|	|0
~~2819262|	|1227652|	|Bearing Oil Level(2)|	|Ok|	|14|	|2|	||	|18005|	|0
~~2819263|	|1227652|	|Trip Linkage Condition(2)|	|Ok|	|15|	|2|	||	|18006|	|0
~~2819264|	|1227652|	|TP-205A HSRN Product|	|Standby|	|16|	|2|	||	|18007|	|0
~~2819265|	|1227652|	|Governor Oil Added(3)|	|No|	|17|	|2|	||	|18008|	|0
~~2819266|	|1227652|	|Bearing Temperature(3)|	|Ok|	|18|	|2|	||	|18009|	|0
~~2819267|	|1227652|	|Bearing Oil Level(3)|	|Ok|	|19|	|2|	||	|18010|	|0
~~2819268|	|1227652|	|Trip Linkage Condition(3)|	|Ok|	|20|	|2|	||	|18011|	|0
~~2819269|	|1227652|	|TP-206A LSRD Product|	|Standby|	|21|	|2|	||	|18012|	|0
~~2819270|	|1227652|	|Governor Oil Added(4)|	|No|	|22|	|2|	||	|18013|	|0
~~2819271|	|1227652|	|Bearing Temperature(4)|	|Ok|	|23|	|2|	||	|18014|	|0
~~2819272|	|1227652|	|Bearing Oil Level(4)|	|Ok|	|24|	|2|	||	|18015|	|0
~~2819273|	|1227652|	|Trip Linkage Condition(4)|	|Ok|	|25|	|2|	||	|18016|	|0
~~2819274|	|1227652|	|TP-207A HSRD Product|	|On|	|26|	|2|	||	|18017|	|0
~~2819275|	|1227652|	|Governor Oil Added(5)|	|No|	|27|	|2|	||	|18018|	|0
~~2819276|	|1227652|	|Bearing Temperature(5)|	|Ok|	|28|	|2|	||	|18019|	|0
~~2819277|	|1227652|	|Bearing Oil Level(5)|	|Ok|	|29|	|2|	||	|18020|	|0
~~2819278|	|1227652|	|Trip Linkage Condition(5)|	|Ok|	|30|	|2|	||	|18021|	|0
~~2819279|	|1227652|	|TP-208A T-201 Bottoms|	|Standby|	|31|	|2|	||	|18022|	|0
~~2819280|	|1227652|	|Governor Oil Added(6)|	|No|	|32|	|2|	||	|18023|	|0
~~2819281|	|1227652|	|Bearing Temperature(6)|	|Ok|	|33|	|2|	||	|18024|	|0
~~2819282|	|1227652|	|Bearing Oil Level(6)|	|Ok|	|34|	|2|	||	|18025|	|0
~~2819283|	|1227652|	|Trip Linkage Condition(6)|	|Ok|	|35|	|2|	||	|18026|	|0
~~2819284|	|1227652|	|TP-210A Waxy 60 Product|	|Standby|	|36|	|2|	||	|18027|	|0
~~2819285|	|1227652|	|Governor Oil Added(7)|	|No|	|37|	|2|	||	|18028|	|0
~~2819286|	|1227652|	|Bearing Temperature(7)|	|Ok|	|38|	|2|	||	|18029|	|0
~~2819287|	|1227652|	|Bearing Oil Level(7)|	|Ok|	|39|	|2|	||	|18030|	|0
~~2819288|	|1227652|	|Trip Linkage Condition(7)|	|Ok|	|40|	|2|	||	|18031|	|0
~~2819289|	|1227652|	|TP-211A Waxy 100/200 Product|	|On|	|41|	|2|	||	|18032|	|0
~~2819290|	|1227652|	|Governor Oil Added(8)|	|No|	|42|	|2|	||	|18033|	|0
~~2819291|	|1227652|	|Bearing Temperature(8)|	|Ok|	|43|	|2|	||	|18034|	|0
~~2819292|	|1227652|	|Bearing Oil Level(8)|	|Ok|	|44|	|2|	||	|18035|	|0
~~2819293|	|1227652|	|Trip Linkage Condition(8)|	|Ok|	|45|	|2|	||	|18036|	|0
~~2819294|	|1227652|	|TP-212A T-205 Bottoms|	|Standby|	|46|	|2|	||	|18037|	|0
~~2819295|	|1227652|	|Governor Oil Added9)|	|No|	|47|	|2|	||	|18038|	|0
~~2819296|	|1227652|	|Bearing Temperature(9)|	|Ok|	|48|	|2|	||	|18039|	|0
~~2819297|	|1227652|	|Bearing Oil Level(9)|	|Ok|	|49|	|2|	||	|18040|	|0
~~2819298|	|1227652|	|Trip Linkage Condition(9)|	|Ok|	|50|	|2|	||	|18041|	|0
~~2819299|	|1227652|	|TP-213A VGO|	|On|	|51|	|2|	||	|18042|	|0
~~2819300|	|1227652|	|Governor Oil Added(10)|	|No|	|52|	|2|	||	|18043|	|0
~~2819301|	|1227652|	|Bearing Temperature(10)|	|Ok|	|53|	|2|	||	|18044|	|0
~~2819302|	|1227652|	|Bearing Oil Level(10)|	|Ok|	|54|	|2|	||	|18045|	|0
~~2819303|	|1227652|	|Trip Linkage Condition(10)|	|Ok|	|55|	|2|	||	|18046|	|0
~~2819304|	|1227652|	|TP-222A Tempered Water|	|Standby|	|56|	|2|	||	|18047|	|0
~~2819305|	|1227652|	|Governor Oil Added(11)|	|No|	|57|	|2|	||	|18048|	|0
~~2819306|	|1227652|	|Bearing Temperature(11)|	|Ok|	|58|	|2|	||	|18049|	|0
~~2819307|	|1227652|	|Bearing Oil Level(11)|	|Ok|	|59|	|2|	||	|18050|	|0
~~2819308|	|1227652|	|Trip Linkage Condition(11)|	|Ok|	|60|	|2|	||	|18051|	|0
~~2819309|	|1227652|	|TP-224A C-202A/B Packing Coolant|	|Out of Service|	|61|	|2|	||	|18052|	|0
~~2819310|	|1227652|	|Governor Oil Added(12)|	|No|	|62|	|2|	||	|18053|	|0
~~2819311|	|1227652|	|Bearing Temperature(12)|	|Ok|	|63|	|2|	||	|18054|	|0
~~2819312|	|1227652|	|Bearing Oil Level(12)|	|Ok|	|64|	|2|	||	|18055|	|0
~~2819313|	|1227652|	|Trip Linkage Condition(12)|	|Ok|	|65|	|2|	||	|18056|	|0
~~2819314|	|1227652|	|TP-226A D-210 Sour Water|	|On|	|66|	|2|	||	|18057|	|0
~~2819315|	|1227652|	|Governor Oil Added(13)|	|No|	|67|	|2|	||	|18058|	|0
~~2819316|	|1227652|	|Bearing Temperature(13)|	|Ok|	|68|	|2|	||	|18059|	|0
~~2819317|	|1227652|	|Bearing Oil Level(13)|	|Ok|	|69|	|2|	||	|18060|	|0
~~2819318|	|1227652|	|Trip Linkage Condition(13)|	|Ok|	|70|	|2|	||	|18061|	|0
~~2819319|	|1227652|	|TP-262A C-262 Packing Coolant|	|Out of Service|	|71|	|2|	||	|18062|	|0
~~2819320|	|1227652|	|Governor Oil Added(14)|	|No|	|72|	|2|	||	|18063|	|0
~~2819321|	|1227652|	|Bearing Temperature(14)|	|Ok|	|73|	|2|	||	|18064|	|0
~~2819322|	|1227652|	|Bearing Oil Level(14)|	|Ok|	|74|	|2|	||	|18065|	|0
~~2819323|	|1227652|	|Trip Linkage Condition(14)|	|Ok|	|75|	|2|	||	|18066|	|0
~~2819324|	|1227652|	|TB-202 Air Preheat FD Fan|	|Standby|	|76|	|2|	||	|18067|	|0
~~2819325|	|1227652|	|Governor Oil Added(15)|	|No|	|77|	|2|	||	|18068|	|0
~~2819326|	|1227652|	|Bearing Temperature(15)|	|Ok|	|78|	|2|	||	|18069|	|0
~~2819327|	|1227652|	|Bearing Oil Level(15)|	|Ok|	|79|	|2|	||	|18070|	|0
~~2819328|	|1227652|	|Trip Linkage Condition(15)|	|Ok|	|80|	|2|	||	|18071|	|0
~~2819329|	|1227652|	|TB-202A Air Preheat FD Fan|	|Standby|	|81|	|2|	||	|18072|	|0
~~2819330|	|1227652|	|Governor Oil Added(16)|	|No|	|82|	|2|	||	|18073|	|0
~~2819331|	|1227652|	|Bearing Temperature(16)|	|Ok|	|83|	|2|	||	|18074|	|0
~~2819332|	|1227652|	|Bearing Oil Level(16)|	|Ok|	|84|	|2|	||	|18075|	|0
~~2819333|	|1227652|	|Trip Linkage Condition(16)|	|Ok|	|85|	|2|	||	|18076|	|0
~~2819334|	|1227652|	|TP-401A R-401 Feed Pump|	|Out of Service|	|86|	|2|	||	|18077|	|0
~~2819335|	|1227652|	|Governor Oil Added(17)|	|No|	|87|	|2|	||	|18078|	|0
~~2819336|	|1227652|	|Bearing Temperature(17)|	|Ok|	|88|	|2|	||	|18079|	|0
~~2819337|	|1227652|	|Bearing Oil Level(17)|	|Ok|	|89|	|2|	||	|18080|	|0
~~2819338|	|1227652|	|Trip Linkage Condition(17)|	|Ok|	|90|	|2|	||	|18081|	|0
~~2819339|	|1227652|	|28-C-202A S/D Bypass|	|Off|	|92|	|2|	||	|18083|	|0
~~2819340|	|1227652|	|TC-202A|	|Standby|	|93|	|2|	||	|18084|	|0
~~2819341|	|1227652|	|Trip Linkage Condition|	|Ok|	|94|	|2|	||	|18085|	|0
~~2819342|	|1227652|	|Bearing Temperature|	|Ok|	|95|	|2|	||	|18086|	|0
~~2819343|	|1227652|	|Bearing Oil Level|	|Ok|	|96|	|2|	||	|18087|	|0
~~2819344|	|1227652|	|Crankcase Oil Added|	|No|	|97|	|2|	||	|18088|	|0
~~2819345|	|1227652|	|Governor Oil Added|	|No|	|98|	|2|	||	|18089|	|0
~~2819346|	|1227652|	|Gear Box Oil Added|	|No|	|99|	|2|	||	|18090|	|0
~~2819347|	|1227652|	|Watchman Oil Added|	|No|	|100|	|2|	||	|18091|	|0
~~2819348|	|1227652|	|Coolant Color|	|Ok|	|101|	|2|	||	|18092|	|0
~~2819349|	|1227652|	|Packing Coolant Added A&B|	|No|	|102|	|2|	||	|18093|	|0
~~2819350|	|1227652|	|Unusual Amount of Liquid Drained|	|No|	|103|	|2|	||	|18094|	|0
~~2819351|	|1227652|	|28-C-202B|	|On|	|104|	|2|	||	|18095|	|0
~~2819352|	|1227652|	|Shutdown Bypass(1)|	|Off|	|105|	|2|	||	|18096|	|0
~~2819353|	|1227652|	|Crankcase Oil Added(1)|	|No|	|106|	|2|	||	|18097|	|0
~~2819354|	|1227652|	|Watchman Oil Added(1)|	|Yes|	|107|	|2|	||	|18098|	|0
~~2819355|	|1227652|	|Coolant Color(1)|	|Ok|	|108|	|2|	||	|18099|	|0
~~2819356|	|1227652|	|Unusual Amount of Liquid Drained(1)|	|No|	|109|	|2|	||	|18100|	|0
~~2819357|	|1227652|	|28-C-262|	|On|	|110|	|2|	||	|18101|	|0
~~2819358|	|1227652|	|Shutdown Bypass(2)|	|Off|	|111|	|2|	||	|18102|	|0
~~2819359|	|1227652|	|Crankcase Oil Added(2)|	|Yes|	|112|	|2|	||	|18103|	|0
~~2819360|	|1227652|	|Watchman Oil Added(2)|	|Yes|	|113|	|2|	||	|18104|	|0
~~2819361|	|1227652|	|Coolant Color(2)|	|Ok|	|114|	|2|	||	|18105|	|0
~~2819362|	|1227652|	|Packing Coolant Added(2)|	|No|	|115|	|2|	||	|18106|	|0
~~2819363|	|1227652|	|Unusual Amount of Liquid Drained(2)|	|No|	|116|	|2|	||	|18107|	|0
~~2819364|	|1227656|	|Gen10 Ave Quality|	|78|	|0|	|0|	||	|586|	|0
~~2819365|	|1227656|	|Gen10 High Pass|	|77|	|1|	|0|	||	|587|	|0
~~2819366|	|1227656|	|Gen20 Ave Quality|	|80|	|2|	|0|	||	|588|	|0
~~2819367|	|1227656|	|Gen20 High Pass|	|79|	|3|	|0|	||	|589|	|0
~~2819368|	|1227656|	|Gen30 Ave Quality|	|79|	|4|	|0|	||	|590|	|0
~~2819369|	|1227656|	|Gen30 High Pass|	|78|	|5|	|0|	||	|591|	|0
~~2819370|	|1227656|	|Gen40 Ave Quality|	|79|	|6|	|0|	||	|592|	|0
~~2819371|	|1227656|	|Gen40 High Pass|	|78|	|7|	|0|	||	|593|	|0
~~2819372|	|1227656|	|Gen51 Ave Quality|	|80|	|8|	|0|	||	|594|	|0
~~2819373|	|1227656|	|Gen51 High Pass|	|78|	|9|	|0|	||	|595|	|0
~~2819374|	|1227658|	|Injecting Vitamin E|	|No|	|0|	|2|	||	|15215|	|0
~~2819375|	|1227658|	|Vitamin E Tote Changed?|	|No|	|2|	|2|	||	|15217|	|0
~~2819376|	|1227658|	|Feed Filter Changed?|	|No|	|5|	|2|	||	|20495|	|0
~~2819377|	|1227658|	|D-501 Level %|	||	|6|	|1|	|29.000000|	|20632|	|0
~~2819378|	|1227658|	|Heavy Naphtha- 1 pint Sample Taken|	|Yes|	|7|	|2|	||	|20540|	|0
~~2819379|	|1227658|	|Kero(LSRD)- After Salt Tower-1 pint|	|Yes|	|8|	|2|	||	|20541|	|0
~~2819380|	|1227658|	|40N(HSRD)- After Coalescer- 1 pint|	|Yes|	|9|	|2|	||	|20542|	|0
~~2819381|	|1227658|	|50N - 1 pint|	|Yes|	|10|	|2|	||	|20543|	|0
~~2819435|	|1227664|	|Lead Tech- White Oils|	|rathod|	|0|	|2|	||	|17894|	|0
~~2819436|	|1227664|	|Shift Super|	|Dave Hicks|	|1|	|2|	||	|17895|	|0
~~2819437|	|1227664|	|HTU Compressor Tech|	|vanleaken|	|2|	|2|	||	|17896|	|0
~~2819438|	|1227664|	|Dewax/ H2 Compressor Tech|	|Tony Broussard|	|3|	|2|	||	|17897|	|0
~~2819439|	|1227664|	|Plant Tech|	|Ryan Gardener|	|4|	|2|	||	|17898|	|0
~~2819440|	|1227664|	|Power Engineer|	|Tony Broussard|	|5|	|2|	||	|17899|	|0
~~2819441|	|1227664|	|TC-301 Mode|	|On|	|7|	|2|	||	|17901|	|0
~~2819442|	|1227664|	|Shutdown Bypass|	|Off|	|8|	|2|	||	|17902|	|0
~~2819443|	|1227664|	|Governor Oil Added|	|No|	|9|	|2|	||	|17903|	|0
~~2819444|	|1227664|	|Bearing Temperature|	|Ok|	|10|	|2|	||	|17904|	|0
~~2819445|	|1227664|	|TP-308A Mode|	|Out of Service|	|11|	|2|	||	|17905|	|0
~~2819446|	|1227664|	|TP-332 Mode|	|On|	|16|	|2|	||	|17910|	|0
~~2819447|	|1227664|	|Governor Oil Added(2)|	|No|	|17|	|2|	||	|17911|	|0
~~2819448|	|1227664|	|Bearing Temperature(2)|	|Ok|	|18|	|2|	||	|17912|	|0
~~2819449|	|1227664|	|Bearing Oil Level(2)|	|Ok|	|19|	|2|	||	|17913|	|0
~~2819450|	|1227664|	|Bearing Temperature(3)|	|Ok|	|20|	|2|	||	|17914|	|0
~~2819451|	|1227664|	|Bearing Oil Level(3)|	|Ok|	|21|	|2|	||	|17915|	|0
~~2819452|	|1227664|	|Trip Linkage Condition(3)|	|Ok|	|22|	|2|	||	|17916|	|0
~~2819453|	|1227664|	|TP-337A Mode|	|Standby|	|23|	|2|	||	|17917|	|0
~~2819454|	|1227664|	|TP-368 Mode|	|On|	|28|	|2|	||	|17922|	|0
~~2819455|	|1227664|	|Governor Oil Added(5)|	|No|	|29|	|2|	||	|17923|	|0
~~2819456|	|1227664|	|Bearing Temperature(5)|	|Ok|	|30|	|2|	||	|17924|	|0
~~2819457|	|1227664|	|Bearing Oil Level(5)|	|Ok|	|31|	|2|	||	|17925|	|0
~~2819458|	|1227664|	|Trip Linkage Condition(5)|	|Ok|	|32|	|2|	||	|17926|	|0
~~2819459|	|1227664|	|C-501A Mode|	|Out of Service|	|34|	|2|	||	|17928|	|0
~~2819460|	|1227664|	|C-501B Mode|	|On|	|41|	|2|	||	|17935|	|0
~~2819461|	|1227664|	|Shutdown Bypass(2)|	|Off|	|42|	|2|	||	|17936|	|0
~~2819462|	|1227664|	|Crankcase Oil Added(1)|	|Yes|	|43|	|2|	||	|17937|	|0
~~2819463|	|1227664|	|Watchman Oil Addded(1)|	|No|	|44|	|2|	||	|17938|	|0
~~2819464|	|1227664|	|Water Flow & Temperature(1)|	|Normal|	|45|	|2|	||	|17939|	|0
~~2819465|	|1227664|	|Unusual Amount of Liquid Drained(1)|	|No|	|46|	|2|	||	|17940|	|0
~~2819466|	|1227664|	|C-561 Mode|	|On|	|47|	|2|	||	|17941|	|0
~~2819467|	|1227664|	|Shutdown Bypass(4)|	|Off|	|48|	|2|	||	|17942|	|0
~~2819468|	|1227664|	|Crankcase Oil Added(2)|	|Yes|	|49|	|2|	||	|17943|	|0
~~2819469|	|1227664|	|Watchman Oil Added(3)|	|Yes|	|50|	|2|	||	|17944|	|0
~~2819470|	|1227664|	|Water Flow & Temperature(3)|	|Normal|	|51|	|2|	||	|17945|	|0
~~2819471|	|1227664|	|Unusual Amount of Liquid Drained(3)|	|No|	|52|	|2|	||	|17946|	|0
~~2819472|	|1227664|	|TC-501A Driver Mode|	|Out of Service|	|54|	|2|	||	|17948|	|0
~~2819473|	|1227664|	|Governor Oil Added(6)|	|No|	|55|	|2|	||	|17949|	|0
~~2819474|	|1227664|	|Bearing Temperature(6)|	|Ok|	|56|	|2|	||	|17950|	|0
~~2819475|	|1227664|	|Bearing Oil Level(6)|	|Ok|	|57|	|2|	||	|17951|	|0
~~2819476|	|1227664|	|Trip Linkage Condition(6)|	|Ok|	|58|	|2|	||	|17952|	|0
~~2819477|	|1227664|	|TB-501 ID Fan Mode|	|On|	|59|	|2|	||	|17953|	|0
~~2819478|	|1227664|	|Governor Oil Added(7)|	|No|	|60|	|2|	||	|17954|	|0
~~2819479|	|1227664|	|Bearing Temperature(7)|	|Ok|	|61|	|2|	||	|17955|	|0
~~2819480|	|1227664|	|Bearing Oil Level(7)|	|Ok|	|62|	|2|	||	|17956|	|0
~~2819481|	|1227664|	|Trip Linkage Condition(7)|	|Ok|	|63|	|2|	||	|17957|	|0
~~2819482|	|1227664|	|TP-503A Mode|	|Standby|	|64|	|2|	||	|17958|	|0
~~2819483|	|1227664|	|TP-504A Mode|	|Standby|	|69|	|2|	||	|17963|	|0
~~2819484|	|1227664|	|TP-505A Mode|	|On|	|74|	|2|	||	|17968|	|0
~~2819485|	|1227664|	|Quench Steam|	|Ok|	|75|	|2|	||	|17969|	|0
~~2819486|	|1227664|	|P-505A Seal Flush|	|Ok|	|76|	|2|	||	|17970|	|0
~~2819487|	|1227664|	|Governor Oil Added(10)|	|No|	|77|	|2|	||	|17971|	|0
~~2819488|	|1227664|	|Bearing Temperature(10)|	|Ok|	|78|	|2|	||	|17972|	|0
~~2819489|	|1227664|	|Bearing Oil Level(10)|	|Ok|	|79|	|2|	||	|17973|	|0
~~2819490|	|1227664|	|Trip Linkage Condition(10)|	|Ok|	|80|	|2|	||	|17974|	|0
~~2819491|	|1227664|	|TP-506A Mode|	|Standby|	|81|	|2|	||	|17975|	|0
~~2819530|	|1227651|	|HVY Naphtha R/D Tank|	|836tk|	|0|	|2|	||	|12633|	|0
~~2819531|	|1227651|	|LSRD R/D Tank|	|808tk|	|1|	|2|	||	|12634|	|0
~~2819532|	|1227651|	|T-204 Product|	|45N|	|2|	|2|	||	|12635|	|0
~~2819533|	|1227651|	|T-204 Bottoms R/D Tank|	|817TK|	|3|	|2|	||	|12636|	|0
~~2819534|	|1227651|	|60N Rundown Tank|	|685Tk|	|4|	|2|	||	|12637|	|0
~~2819535|	|1227651|	|T-207 Product (100, 200)|	|200M|	|5|	|2|	||	|12638|	|0
~~2819536|	|1227651|	|T-207 Bottoms R/D Tank|	|952tk|	|6|	|2|	||	|12639|	|0
~~2819537|	|1227651|	|T-205 Bottoms Product|	|650N|	|7|	|0|	||	|12640|	|0
~~2819538|	|1227651|	|Rundown tank(4)|	|687tk|	|8|	|2|	||	|12641|	|0
~~2819539|	|1227651|	|1st Stage|	|HVGO|	|9|	|0|	||	|17003|	|0
~~2819540|	|1227651|	|Block Type|	|Medium Block|	|10|	|2|	||	|17004|	|0
~~2819541|	|1227651|	|1st Stage Charge Rate|	||	|11|	|1|	|12.983000|	|17005|	|1
~~2819542|	|1227651|	|Gas to Oil Ratio|	||	|12|	|1|	|4933.235000|	|17006|	|1
~~2819543|	|1227651|	|Rerun Flow (BPD)|	||	|13|	|1|	|-290.979000|	|17007|	|1
~~2819544|	|1227651|	|Heavy Naphtha, BPD|	||	|14|	|1|	|275.067000|	|17008|	|1
~~2819545|	|1227651|	|Naphtha 95% Point (oF)|	||	|15|	|1|	|367.000000|	|17009|	|1
~~2819546|	|1227651|	|LSRD- Kero- BPD|	||	|16|	|1|	|423.135000|	|17010|	|1
~~2819547|	|1227651|	|LSRD Flash (oF)|	||	|17|	|1|	|186.000000|	|17011|	|1
~~2819548|	|1227651|	|HSRD/ 40N/ 45N (BPD)|	||	|18|	|1|	|774.780000|	|17012|	|1
~~2819549|	|1227651|	|HSRD Visc @ 40 oC|	||	|19|	|1|	|4.764000|	|17013|	|1
~~2819550|	|1227651|	|HSRD Pour Point (oF)|	||	|20|	|1|	|5.000000|	|17014|	|1
~~2819551|	|1227651|	|VGO/ 50N/45M- BPD|	||	|21|	|1|	|1311.942000|	|17015|	|1
~~2819552|	|1227651|	|VGO/ 50N/ 45M Flash (oF)|	||	|22|	|1|	|290.000000|	|17016|	|1
~~2819553|	|1227651|	|VGO/ 50N/45M Visc @ 40|	||	|23|	|1|	|5.347000|	|17017|	|1
~~2819554|	|1227651|	|VGO/ 50N/45M Pour Point (oF)|	||	|24|	|1|	|10.000000|	|17018|	|1
~~2819555|	|1227651|	|VGO/45M/50N Storage Tank|	|ES|	|25|	|0|	||	|17019|	|0
~~2819556|	|1227651|	|Waxy 60N- BPD|	||	|26|	|1|	|1149.041000|	|17020|	|1
~~2819557|	|1227651|	|Waxy 60N Flash (oF)|	||	|27|	|1|	|335.000000|	|17021|	|1
~~2819558|	|1227651|	|Waxy 60N Visc @ 40 oC|	||	|28|	|1|	|12.720000|	|17022|	|1
~~2819559|	|1227651|	|Waxy 100/ 200N Flow- BPD|	||	|29|	|1|	|5143.309000|	|17023|	|1
~~2819560|	|1227651|	|Waxy 100N Visc @ 65 oC|	||	|30|	|1|	|7.521000|	|17024|	|1
~~2819561|	|1227651|	|Waxy 100L V.I.|	||	|31|	|1|	|109.000000|	|17025|	|1
~~2819562|	|1227651|	|Waxy 100L GCD- 5%|	||	|32|	|1|	|642.000000|	|17026|	|1
~~2819563|	|1227651|	|Waxy 200N Visc @ 65|	||	|33|	|1|	|11.810000|	|17027|	|1
