~~35569|	|2014-08-08 18:02:32.637|	|2014-08-08 18:02:32.637|	|5904
~~35570|	|2014-08-08 18:02:39.150|	|2014-08-08 18:02:39.150|	|5904
~~35571|	|2014-08-08 18:02:44.917|	|2014-08-08 18:02:44.917|	|5904
~~35572|	|2014-08-08 18:02:50.840|	|2014-08-08 18:02:50.840|	|5904
~~35573|	|2014-08-08 18:02:56.213|	|2014-08-08 18:02:56.213|	|5904
~~35574|	|2014-08-08 18:03:02.057|	|2014-08-08 18:03:02.057|	|5904
~~35575|	|2014-08-08 18:43:12.310|	|2014-08-08 18:43:12.310|	|5225
~~35576|	|2014-08-08 18:43:21.210|	|2014-08-08 18:43:21.210|	|5225
~~35577|	|2014-08-08 20:38:00.493|	|2014-08-08 20:38:00.493|	|5225
~~35578|	|2014-08-08 20:38:08.807|	|2014-08-08 20:38:08.807|	|5225
~~35579|	|2014-08-08 21:59:25.833|	|2014-08-08 21:59:25.833|	|6051
~~35580|	|2014-08-08 22:00:26.800|	|2014-08-08 22:00:52.383|	|6051
~~35581|	|2014-08-08 22:01:11.713|	|2014-08-08 22:01:11.713|	|6051
~~35582|	|2014-08-08 22:10:20.757|	|2014-08-08 22:10:20.757|	|5225
~~35583|	|2014-08-08 22:11:00.797|	|2014-08-08 22:11:00.797|	|5225
~~35584|	|2014-08-09 03:31:17.017|	|2014-08-09 03:31:17.027|	|5225
~~35585|	|2014-08-09 03:31:53.937|	|2014-08-09 03:31:53.937|	|5225
~~35586|	|2014-08-09 03:32:22.930|	|2014-08-09 03:32:22.930|	|6051
~~35587|	|2014-08-09 03:32:28.270|	|2014-08-09 03:32:28.270|	|6051
~~35588|	|2014-08-09 03:32:33.030|	|2014-08-09 03:32:33.030|	|6051
~~35589|	|2014-08-09 03:32:37.837|	|2014-08-09 03:32:37.837|	|6051
~~35590|	|2014-08-09 03:32:39.320|	|2014-08-09 03:32:39.320|	|5225
~~35591|	|2014-08-09 03:32:44.223|	|2014-08-09 03:32:44.223|	|6051
~~35592|	|2014-08-09 03:32:49.630|	|2014-08-09 03:33:40.420|	|5225
~~35593|	|2014-08-09 03:34:04.000|	|2014-08-09 03:34:04.000|	|5225
~~35594|	|2014-08-09 04:09:32.667|	|2014-08-09 04:09:32.667|	|5949
~~35595|	|2014-08-09 04:10:11.993|	|2014-08-09 04:10:11.993|	|5949
~~35596|	|2014-08-09 04:10:19.060|	|2014-08-09 04:10:19.060|	|5949
~~35597|	|2014-08-09 04:10:25.800|	|2014-08-09 04:10:25.800|	|5949
~~35598|	|2014-08-09 04:10:32.197|	|2014-08-09 04:10:32.197|	|5949
~~35599|	|2014-08-09 04:10:37.877|	|2014-08-09 04:10:37.877|	|5949
~~35600|	|2014-08-09 04:10:44.910|	|2014-08-09 04:10:44.910|	|5949
~~35601|	|2014-08-09 04:10:51.993|	|2014-08-09 04:10:51.993|	|5949
~~35602|	|2014-08-09 04:50:51.027|	|2014-08-09 04:50:51.027|	|5225
~~35603|	|2014-08-09 06:06:37.890|	|2014-08-09 06:06:37.890|	|5949
~~35604|	|2014-08-09 06:06:47.997|	|2014-08-09 06:06:47.997|	|5949
~~35605|	|2014-08-09 06:08:02.820|	|2014-08-09 06:08:02.820|	|6051
~~35606|	|2014-08-09 06:08:08.760|	|2014-08-09 06:08:08.760|	|6051
~~35607|	|2014-08-09 06:08:13.403|	|2014-08-09 06:08:13.403|	|6051
~~35608|	|2014-08-09 09:37:16.527|	|2014-08-09 09:37:16.527|	|5949
~~35609|	|2014-08-09 09:37:24.297|	|2014-08-09 09:37:24.297|	|5949
~~35610|	|2014-08-09 09:38:56.473|	|2014-08-09 09:38:56.473|	|5247
~~35611|	|2014-08-09 10:01:20.460|	|2014-08-09 10:01:20.460|	|5247
~~35612|	|2014-08-09 11:16:02.430|	|2014-08-09 11:16:02.430|	|5247
~~35613|	|2014-08-09 12:28:33.383|	|2014-08-09 12:28:33.383|	|5247
~~35614|	|2014-08-09 13:41:16.867|	|2014-08-09 13:41:16.867|	|5247
~~35615|	|2014-08-09 15:40:56.043|	|2014-08-09 15:40:56.043|	|5239
~~35616|	|2014-08-09 15:41:05.183|	|2014-08-09 15:41:05.183|	|5239
~~35617|	|2014-08-09 15:42:14.667|	|2014-08-09 15:42:14.667|	|5239
~~35618|	|2014-08-09 15:42:20.940|	|2014-08-09 15:42:20.940|	|5239
~~35619|	|2014-08-09 15:42:27.257|	|2014-08-09 15:42:27.257|	|5239
~~35620|	|2014-08-09 15:42:33.247|	|2014-08-09 15:42:33.247|	|5239
~~35621|	|2014-08-09 15:42:39.567|	|2014-08-09 15:42:39.567|	|5239
~~35622|	|2014-08-09 15:42:45.603|	|2014-08-09 15:42:45.603|	|5239
~~35623|	|2014-08-09 15:42:52.467|	|2014-08-09 15:42:52.467|	|5239
~~35624|	|2014-08-09 15:43:00.720|	|2014-08-09 15:43:00.720|	|5239
~~35625|	|2014-08-09 15:43:06.990|	|2014-08-09 15:43:06.990|	|5239
~~35626|	|2014-08-09 16:34:58.823|	|2014-08-09 16:34:58.823|	|5239
~~35627|	|2014-08-09 19:01:10.537|	|2014-08-09 19:01:10.537|	|5247
~~35628|	|2014-08-09 19:01:16.667|	|2014-08-09 19:01:16.667|	|5247
~~35629|	|2014-08-09 19:01:23.860|	|2014-08-09 19:01:23.860|	|5247
~~35630|	|2014-08-09 19:01:30.333|	|2014-08-09 19:01:30.333|	|5247
~~35631|	|2014-08-09 22:02:43.367|	|2014-08-09 22:02:43.367|	|6051
~~35632|	|2014-08-09 22:02:52.820|	|2014-08-09 22:02:52.820|	|6051
~~35633|	|2014-08-10 02:01:14.670|	|2014-08-10 02:01:14.670|	|5225
~~35634|	|2014-08-10 02:01:24.250|	|2014-08-10 02:01:24.250|	|5225
~~35635|	|2014-08-10 02:01:31.677|	|2014-08-10 02:01:31.677|	|5225
~~35636|	|2014-08-10 02:01:38.977|	|2014-08-10 02:01:38.977|	|5225
~~35637|	|2014-08-10 02:01:49.507|	|2014-08-10 02:01:49.507|	|5225
~~35638|	|2014-08-10 02:01:55.607|	|2014-08-10 02:01:55.607|	|5225
~~35639|	|2014-08-10 02:02:03.517|	|2014-08-10 02:02:03.517|	|5225
~~35640|	|2014-08-10 02:02:10.617|	|2014-08-11 14:53:29.150|	|9008
~~35641|	|2014-08-10 02:02:16.747|	|2014-08-11 14:40:48.590|	|9008
~~35642|	|2014-08-10 02:02:26.200|	|2014-08-11 11:36:16.837|	|9008
~~35643|	|2014-08-10 04:05:06.800|	|2014-08-11 09:10:53.547|	|9008
~~35644|	|2014-08-10 04:05:15.360|	|2014-08-11 09:10:32.843|	|9008
~~35645|	|2014-08-10 05:05:08.437|	|2014-08-11 11:35:25.180|	|9008
~~35646|	|2014-08-10 05:47:30.437|	|2014-08-10 05:47:30.437|	|6051
~~35647|	|2014-08-10 05:47:38.657|	|2014-08-10 05:47:38.657|	|6051
~~35648|	|2014-08-10 05:47:47.820|	|2014-08-10 05:47:47.820|	|6051
~~35649|	|2014-08-10 05:47:55.800|	|2014-08-10 05:47:55.800|	|6051
~~35650|	|2014-08-10 05:48:15.327|	|2014-08-10 05:48:15.327|	|6051
~~35651|	|2014-08-10 05:48:51.503|	|2014-08-10 05:48:51.503|	|6051
~~35652|	|2014-08-10 05:48:58.760|	|2014-08-10 05:48:58.760|	|6051
~~35653|	|2014-08-10 08:26:25.380|	|2014-08-10 08:26:25.380|	|5239
~~35654|	|2014-08-10 08:26:33.523|	|2014-08-10 08:26:33.523|	|5239
~~35655|	|2014-08-10 08:27:39.373|	|2014-08-10 08:27:39.373|	|5239
~~35656|	|2014-08-10 15:13:19.297|	|2014-08-10 15:13:19.297|	|5239
~~35657|	|2014-08-10 15:13:26.923|	|2014-08-10 15:13:26.923|	|5239
~~35658|	|2014-08-10 15:13:34.507|	|2014-08-10 15:13:34.507|	|5239
~~35659|	|2014-08-10 15:13:41.683|	|2014-08-10 15:13:41.683|	|5239
~~35660|	|2014-08-10 15:14:37.173|	|2014-08-10 15:14:37.173|	|5239
~~35661|	|2014-08-10 15:14:46.703|	|2014-08-10 15:14:46.703|	|5239
~~35662|	|2014-08-10 15:14:55.893|	|2014-08-10 15:14:55.893|	|5239
~~35663|	|2014-08-10 19:03:20.130|	|2014-08-10 19:03:20.130|	|5225
~~35664|	|2014-08-10 19:03:30.473|	|2014-08-10 19:03:30.473|	|5225
~~35665|	|2014-08-10 19:03:39.227|	|2014-08-10 19:03:39.227|	|5225
~~35666|	|2014-08-10 19:03:47.760|	|2014-08-10 19:03:47.760|	|5225
~~35667|	|2014-08-10 21:07:57.510|	|2014-08-10 21:07:57.510|	|5949
~~35668|	|2014-08-11 02:00:14.237|	|2014-08-11 02:00:14.237|	|5225
~~35669|	|2014-08-11 02:00:21.553|	|2014-08-11 02:00:21.553|	|5225
~~35670|	|2014-08-11 02:00:28.200|	|2014-08-11 02:00:28.200|	|5225
~~35671|	|2014-08-11 02:00:35.190|	|2014-08-11 02:00:35.190|	|5225
~~35672|	|2014-08-11 04:17:48.320|	|2014-08-11 04:17:48.320|	|5225
~~35673|	|2014-08-11 04:17:55.340|	|2014-08-11 04:17:55.340|	|5225
~~35674|	|2014-08-11 08:35:31.000|	|2014-08-11 08:35:31.000|	|8643
~~35675|	|2014-08-11 08:35:50.750|	|2014-08-11 08:35:50.750|	|8643
~~35676|	|2014-08-11 08:36:09.750|	|2014-08-11 08:36:09.750|	|8643
~~35677|	|2014-08-11 09:05:54.420|	|2014-08-11 09:05:54.420|	|8643
~~35678|	|2014-08-11 10:23:09.730|	|2014-08-11 10:23:09.730|	|7503
~~35679|	|2014-08-11 10:23:20.837|	|2014-08-11 10:23:20.837|	|7503
~~35680|	|2014-08-11 10:23:59.617|	|2014-08-11 10:23:59.617|	|7503
~~35681|	|2014-08-11 10:24:20.740|	|2014-08-11 10:24:20.740|	|7503
~~35682|	|2014-08-11 10:24:27.493|	|2014-08-11 10:24:27.493|	|7503
~~35683|	|2014-08-11 10:24:59.537|	|2014-08-11 10:24:59.537|	|7503
~~35684|	|2014-08-11 10:25:45.620|	|2014-08-11 10:25:45.620|	|7503
~~35685|	|2014-08-11 10:26:43.450|	|2014-08-11 10:26:43.450|	|7503
~~35686|	|2014-08-11 10:30:10.790|	|2014-08-11 10:30:10.790|	|6037
~~35687|	|2014-08-11 10:31:04.723|	|2014-08-11 13:24:55.920|	|7503
~~35688|	|2014-08-11 10:31:38.763|	|2014-08-11 10:56:43.457|	|7503
~~35689|	|2014-08-11 10:31:57.033|	|2014-08-11 13:25:56.797|	|7503
~~35690|	|2014-08-11 10:32:04.613|	|2014-08-11 13:26:31.477|	|7503
~~35691|	|2014-08-11 10:32:13.860|	|2014-08-11 10:32:13.860|	|6037
~~35692|	|2014-08-11 10:32:32.643|	|2014-08-11 13:26:58.417|	|7503
~~35693|	|2014-08-11 10:33:00.223|	|2014-08-11 13:27:29.947|	|7503
~~35694|	|2014-08-11 10:34:09.723|	|2014-08-11 13:27:59.523|	|7503
~~35695|	|2014-08-11 10:35:12.553|	|2014-08-11 13:29:01.283|	|7503
~~35696|	|2014-08-11 10:35:34.903|	|2014-08-11 13:29:37.147|	|7503
~~35697|	|2014-08-11 10:35:45.423|	|2014-08-11 13:30:38.067|	|7503
~~35698|	|2014-08-11 10:37:20.617|	|2014-08-11 10:37:20.617|	|7503
~~35699|	|2014-08-11 10:37:45.773|	|2014-08-11 10:37:45.773|	|7503
~~35700|	|2014-08-11 10:57:16.623|	|2014-08-11 10:57:16.623|	|7503
~~35701|	|2014-08-11 11:06:04.263|	|2014-08-11 11:06:04.263|	|7503
~~35702|	|2014-08-11 11:06:17.117|	|2014-08-11 11:06:17.117|	|7503
~~35703|	|2014-08-11 11:10:30.557|	|2014-08-11 11:10:30.557|	|6037
~~35704|	|2014-08-11 11:22:03.933|	|2014-08-11 11:22:03.933|	|5600
~~35705|	|2014-08-11 11:24:11.120|	|2014-08-11 11:24:11.120|	|5600
~~35706|	|2014-08-11 11:36:37.010|	|2014-08-11 11:36:37.010|	|7503
~~35707|	|2014-08-11 11:37:10.613|	|2014-08-11 11:37:10.613|	|7503
~~35708|	|2014-08-11 11:50:35.853|	|2014-08-11 11:50:35.853|	|7503
~~35709|	|2014-08-11 11:51:20.453|	|2014-08-11 11:51:20.453|	|7503
~~35710|	|2014-08-11 11:52:55.617|	|2014-08-11 11:52:55.617|	|7503
~~35711|	|2014-08-11 11:54:56.067|	|2014-08-11 13:31:26.460|	|7503
~~35712|	|2014-08-11 11:58:10.707|	|2014-08-11 13:31:03.510|	|7503
~~35713|	|2014-08-11 12:02:29.377|	|2014-08-11 13:31:53.883|	|7503
~~35714|	|2014-08-11 13:20:18.440|	|2014-08-11 13:20:18.440|	|7503
~~35715|	|2014-08-11 13:21:33.647|	|2014-08-12 11:46:48.167|	|7503
~~35716|	|2014-08-11 14:14:29.803|	|2014-08-11 14:14:29.803|	|6037
~~35717|	|2014-08-11 14:15:58.053|	|2014-08-11 14:15:58.053|	|6037
~~35718|	|2014-08-11 14:19:03.500|	|2014-08-11 14:19:03.500|	|6037
~~35719|	|2014-08-11 15:01:59.143|	|2014-08-11 15:01:59.143|	|5600
~~35720|	|2014-08-11 15:14:45.160|	|2014-08-11 15:14:45.160|	|5277
~~35721|	|2014-08-11 15:14:57.890|	|2014-08-11 15:14:57.890|	|5277
~~35722|	|2014-08-11 15:15:06.080|	|2014-08-11 15:15:06.080|	|5277
~~35723|	|2014-08-11 15:15:17.017|	|2014-08-11 15:15:17.017|	|5277
~~35724|	|2014-08-11 15:15:25.457|	|2014-08-11 15:15:25.457|	|5277
~~35725|	|2014-08-11 15:15:48.310|	|2014-08-11 15:15:48.310|	|5277
~~35726|	|2014-08-11 17:14:00.213|	|2014-08-11 17:14:00.213|	|5600
~~35727|	|2014-08-11 17:30:28.753|	|2014-08-11 17:30:28.753|	|6037
~~35728|	|2014-08-11 17:33:50.977|	|2014-08-11 17:33:50.977|	|6037
~~35729|	|2014-08-11 17:34:14.353|	|2014-08-11 17:34:14.353|	|6037
~~35730|	|2014-08-11 18:10:14.573|	|2014-08-11 18:10:14.573|	|6037
~~35731|	|2014-08-12 03:06:16.093|	|2014-08-12 03:06:16.093|	|5247
~~35732|	|2014-08-12 03:06:27.640|	|2014-08-12 03:06:27.640|	|5247
~~35733|	|2014-08-12 10:47:01.910|	|2014-08-12 10:47:32.737|	|7503
~~35734|	|2014-08-12 10:47:46.683|	|2014-08-12 10:47:46.683|	|7503
~~35735|	|2014-08-12 11:04:15.700|	|2014-08-12 12:13:58.473|	|5277
~~35736|	|2014-08-12 11:04:21.723|	|2014-08-12 11:05:55.730|	|5277
~~35737|	|2014-08-12 11:04:36.747|	|2014-08-12 11:06:02.890|	|5277
~~35738|	|2014-08-12 11:06:08.600|	|2014-08-12 11:06:08.600|	|5277
~~35739|	|2014-08-12 11:06:14.277|	|2014-08-12 11:06:14.277|	|5277
~~35740|	|2014-08-12 11:06:22.297|	|2014-08-12 11:06:22.297|	|5277
~~35741|	|2014-08-12 11:06:27.740|	|2014-08-12 11:06:27.740|	|5277
~~35742|	|2014-08-12 11:11:22.637|	|2014-08-12 11:11:22.637|	|7503
~~35743|	|2014-08-12 11:24:06.453|	|2014-08-12 11:24:06.453|	|7503
~~35744|	|2014-08-12 11:30:20.120|	|2014-08-12 11:36:56.767|	|7503
~~35745|	|2014-08-12 11:30:28.950|	|2014-08-12 11:30:28.950|	|7503
~~35746|	|2014-08-12 11:31:02.800|	|2014-08-12 11:39:47.603|	|7503
~~35747|	|2014-08-12 11:35:20.673|	|2014-08-12 11:38:02.097|	|7503
~~35748|	|2014-08-12 11:38:33.237|	|2014-08-12 11:38:33.237|	|7503
~~35749|	|2014-08-12 11:38:48.603|	|2014-08-12 11:38:48.603|	|7503
~~35750|	|2014-08-12 11:40:35.890|	|2014-08-12 11:40:35.890|	|7503
~~35751|	|2014-08-12 11:41:03.533|	|2014-08-12 11:41:03.533|	|7503
~~35752|	|2014-08-12 11:41:17.670|	|2014-08-13 09:44:58.990|	|7503
~~35753|	|2014-08-12 11:41:43.440|	|2014-08-12 11:41:43.440|	|7503
~~35754|	|2014-08-12 11:46:31.957|	|2014-08-12 11:46:57.900|	|7503
~~35755|	|2014-08-12 11:48:58.443|	|2014-08-12 11:48:58.443|	|5600
~~35756|	|2014-08-12 12:14:11.720|	|2014-08-12 12:14:11.720|	|5277
~~35757|	|2014-08-12 13:08:34.513|	|2014-08-12 13:08:34.513|	|5277
~~35758|	|2014-08-12 13:18:48.143|	|2014-08-12 13:18:48.143|	|5600
~~35759|	|2014-08-12 14:02:38.463|	|2014-08-12 14:02:38.463|	|6037
~~35760|	|2014-08-12 14:03:45.750|	|2014-08-12 14:03:45.750|	|6037
~~35761|	|2014-08-12 14:03:53.357|	|2014-08-12 14:03:53.357|	|6037
~~35762|	|2014-08-12 14:04:05.793|	|2014-08-12 14:04:05.793|	|6037
~~35763|	|2014-08-12 14:04:35.017|	|2014-08-12 14:04:35.017|	|6037
~~35764|	|2014-08-12 14:06:43.523|	|2014-08-12 14:06:43.523|	|6037
~~35765|	|2014-08-12 15:42:52.923|	|2014-08-12 15:42:52.923|	|5277
~~35766|	|2014-08-12 15:43:00.007|	|2014-08-12 15:43:00.007|	|5277
~~35767|	|2014-08-12 18:12:36.663|	|2014-08-12 18:12:36.680|	|5239
~~35768|	|2014-08-12 18:12:53.697|	|2014-08-12 18:12:53.697|	|5239
~~35769|	|2014-08-12 18:13:01.997|	|2014-08-12 18:13:01.997|	|5239
~~35770|	|2014-08-12 19:01:38.987|	|2014-08-12 19:01:38.987|	|5600
~~35771|	|2014-08-13 00:09:42.353|	|2014-08-13 00:09:42.353|	|5949
~~35772|	|2014-08-13 01:41:14.863|	|2014-08-13 01:41:14.863|	|5949
~~35773|	|2014-08-13 05:54:40.413|	|2014-08-13 05:54:40.413|	|5247
~~35774|	|2014-08-13 05:54:48.540|	|2014-08-13 05:54:48.540|	|5247
~~35775|	|2014-08-13 05:54:56.950|	|2014-08-13 05:54:56.950|	|5247
~~35776|	|2014-08-13 05:55:05.017|	|2014-08-13 05:55:05.017|	|5247
~~35777|	|2014-08-13 06:09:52.083|	|2014-08-13 06:09:52.083|	|5904
~~35778|	|2014-08-13 06:10:18.043|	|2014-08-13 06:10:18.043|	|5904
~~35779|	|2014-08-13 06:10:24.953|	|2014-08-13 06:10:24.953|	|5904
~~35780|	|2014-08-13 06:10:31.553|	|2014-08-13 06:10:31.553|	|5904
~~35781|	|2014-08-13 07:04:58.990|	|2014-08-13 07:04:58.990|	|5247
~~35782|	|2014-08-13 07:05:11.313|	|2014-08-13 07:05:11.313|	|5247
~~35783|	|2014-08-13 08:13:36.327|	|2014-08-13 08:13:36.327|	|6037
~~35784|	|2014-08-13 08:17:41.453|	|2014-08-13 08:17:41.453|	|5600
~~35785|	|2014-08-13 09:25:00.483|	|2014-08-13 09:25:00.483|	|5277
~~35786|	|2014-08-13 09:25:08.380|	|2014-08-13 09:25:08.380|	|5277
~~35787|	|2014-08-13 09:25:14.963|	|2014-08-13 09:25:14.963|	|5277
~~35788|	|2014-08-13 09:25:28.113|	|2014-08-13 09:25:28.113|	|5277
~~35789|	|2014-08-13 09:31:55.057|	|2014-08-13 09:31:55.057|	|5600
~~35790|	|2014-08-13 09:45:07.367|	|2014-08-13 09:45:07.367|	|7503
~~35791|	|2014-08-13 09:45:16.713|	|2014-08-13 09:45:16.713|	|7503
~~35792|	|2014-08-13 09:45:33.263|	|2014-08-13 09:46:13.883|	|7503
~~35793|	|2014-08-13 09:45:58.720|	|2014-08-13 09:46:34.990|	|7503
~~35794|	|2014-08-13 09:46:41.073|	|2014-08-13 09:46:41.073|	|7503
~~35795|	|2014-08-13 09:47:03.070|	|2014-08-13 09:47:03.070|	|7503
~~35796|	|2014-08-13 09:47:31.273|	|2014-08-13 09:47:31.273|	|7503
~~35797|	|2014-08-13 10:01:30.023|	|2014-08-13 10:01:30.023|	|5600
~~35798|	|2014-08-13 11:26:03.730|	|2014-08-13 11:26:03.730|	|5277
~~35799|	|2014-08-13 11:26:11.280|	|2014-08-13 11:26:11.280|	|5277
~~35800|	|2014-08-13 11:38:02.180|	|2014-08-13 11:38:02.180|	|5600
~~35801|	|2014-08-13 13:04:34.260|	|2014-08-13 13:04:34.260|	|5277
~~35802|	|2014-08-13 13:04:39.597|	|2014-08-13 13:04:39.597|	|5277
~~35803|	|2014-08-13 14:08:55.443|	|2014-08-13 14:08:55.443|	|5277
~~35804|	|2014-08-13 16:19:05.707|	|2014-08-13 16:19:05.707|	|6037
~~35805|	|2014-08-13 16:20:01.483|	|2014-08-13 16:20:01.483|	|6037
~~35806|	|2014-08-13 16:20:17.723|	|2014-08-13 16:20:17.723|	|6037
~~35807|	|2014-08-13 16:21:57.933|	|2014-08-13 16:21:57.933|	|6037
~~35808|	|2014-08-13 16:22:52.630|	|2014-08-13 16:22:52.630|	|6037
~~35809|	|2014-08-13 16:23:51.280|	|2014-08-13 16:23:51.280|	|6037
~~35810|	|2014-08-13 16:24:14.930|	|2014-08-13 16:24:14.930|	|6037
~~35811|	|2014-08-13 16:25:05.790|	|2014-08-13 16:25:05.790|	|6037
~~35812|	|2014-08-13 16:34:25.300|	|2014-08-13 16:34:25.300|	|5277
~~35813|	|2014-08-13 16:34:30.980|	|2014-08-13 16:34:30.980|	|5277
~~35814|	|2014-08-13 16:46:51.940|	|2014-08-13 16:46:51.940|	|5600
~~35815|	|2014-08-13 16:47:00.490|	|2014-08-13 16:47:00.490|	|5600
~~35816|	|2014-08-13 16:47:07.557|	|2014-08-13 16:47:07.557|	|5600
~~35817|	|2014-08-13 16:47:24.903|	|2014-08-13 16:47:24.903|	|5600
~~35818|	|2014-08-13 16:47:33.483|	|2014-08-13 16:47:33.483|	|5600
~~35819|	|2014-08-13 19:02:17.197|	|2014-08-13 19:02:17.197|	|5600
~~35820|	|2014-08-13 19:02:23.733|	|2014-08-14 12:41:56.050|	|8643
~~35821|	|2014-08-13 19:02:43.670|	|2014-08-13 19:02:43.670|	|5600
~~35822|	|2014-08-14 02:02:27.400|	|2014-08-14 02:02:27.400|	|5247
~~35823|	|2014-08-14 02:02:32.873|	|2014-08-14 02:02:32.873|	|5247
~~35824|	|2014-08-14 02:02:39.457|	|2014-08-14 02:02:39.457|	|5247
~~35825|	|2014-08-14 04:37:49.397|	|2014-08-14 04:37:49.397|	|5239
~~35826|	|2014-08-14 04:37:59.467|	|2014-08-14 04:37:59.467|	|5239
~~35827|	|2014-08-14 04:38:06.307|	|2014-08-14 04:38:06.307|	|5239
~~35828|	|2014-08-14 04:38:14.020|	|2014-08-14 04:38:14.020|	|5239
~~35829|	|2014-08-14 04:38:20.180|	|2014-08-14 04:38:20.180|	|5239
~~35830|	|2014-08-14 04:38:28.230|	|2014-08-14 04:38:28.230|	|5239
~~35831|	|2014-08-14 04:38:34.820|	|2014-08-14 04:38:34.820|	|5239
~~35832|	|2014-08-14 04:38:40.750|	|2014-08-14 04:38:40.750|	|5239
~~35833|	|2014-08-14 04:38:47.090|	|2014-08-14 04:38:47.100|	|5239
~~35834|	|2014-08-14 04:38:53.540|	|2014-08-14 04:38:53.540|	|5239
~~35835|	|2014-08-14 06:00:33.030|	|2014-08-14 06:00:33.030|	|5904
~~35836|	|2014-08-14 06:00:44.950|	|2014-08-14 06:00:44.950|	|5904
~~35837|	|2014-08-14 06:00:49.863|	|2014-08-14 06:00:49.863|	|5904
~~35838|	|2014-08-14 06:00:55.247|	|2014-08-14 06:00:55.247|	|5904
~~35839|	|2014-08-14 06:01:00.707|	|2014-08-14 06:01:00.707|	|5904
~~35840|	|2014-08-14 06:01:06.383|	|2014-08-14 06:01:06.383|	|5904
~~35841|	|2014-08-14 06:01:12.297|	|2014-08-14 06:01:12.297|	|5904
~~35842|	|2014-08-14 06:01:17.663|	|2014-08-14 06:01:17.663|	|5904
~~35843|	|2014-08-14 06:01:23.217|	|2014-08-14 06:01:23.217|	|5904
~~35844|	|2014-08-14 06:01:29.037|	|2014-08-14 06:01:29.037|	|5904
~~35845|	|2014-08-14 08:07:52.760|	|2014-08-14 08:07:52.760|	|6053
~~35846|	|2014-08-14 08:08:01.170|	|2014-08-14 08:08:01.170|	|6053
~~35847|	|2014-08-14 09:03:27.873|	|2014-08-14 09:03:27.873|	|7503
~~35848|	|2014-08-14 09:04:25.600|	|2014-08-14 09:04:25.600|	|7503
~~35849|	|2014-08-14 09:04:45.300|	|2014-08-14 09:04:45.300|	|7503
~~35850|	|2014-08-14 09:04:50.997|	|2014-08-14 09:04:50.997|	|7503
~~35851|	|2014-08-14 09:05:46.313|	|2014-08-14 09:05:46.313|	|7503
~~35852|	|2014-08-14 09:06:54.610|	|2014-08-14 09:06:54.610|	|7503
~~35853|	|2014-08-14 09:07:08.073|	|2014-08-14 09:07:08.073|	|7503
~~35854|	|2014-08-14 09:08:05.310|	|2014-08-14 09:09:03.247|	|7503
~~35855|	|2014-08-14 09:09:36.063|	|2014-08-14 09:09:36.063|	|7503
~~35856|	|2014-08-14 09:18:33.287|	|2014-08-14 09:18:33.287|	|7503
~~35857|	|2014-08-14 09:19:14.830|	|2014-08-14 09:19:14.830|	|7503
~~35858|	|2014-08-14 09:20:16.557|	|2014-08-14 09:20:16.557|	|7503
~~35859|	|2014-08-14 09:33:03.867|	|2014-08-14 09:33:03.867|	|6053
~~35860|	|2014-08-14 10:09:37.973|	|2014-08-14 10:09:37.973|	|6053
~~35861|	|2014-08-14 11:49:35.753|	|2014-08-14 11:49:35.753|	|6053
~~35862|	|2014-08-14 12:01:03.513|	|2014-08-14 12:01:03.513|	|6053
~~35863|	|2014-08-14 12:02:23.737|	|2014-08-14 12:02:23.737|	|5277
~~35864|	|2014-08-14 12:02:39.493|	|2014-08-14 12:02:39.493|	|5277
~~35865|	|2014-08-14 12:02:50.273|	|2014-08-14 12:02:50.273|	|5277
~~35866|	|2014-08-14 12:02:58.963|	|2014-08-14 12:02:58.963|	|5277
~~35867|	|2014-08-14 12:03:03.907|	|2014-08-14 12:03:03.907|	|5277
~~35868|	|2014-08-14 12:03:12.550|	|2014-08-14 12:03:12.550|	|5277
~~35869|	|2014-08-14 12:03:23.720|	|2014-08-14 12:03:23.720|	|5277
~~35870|	|2014-08-14 12:18:39.303|	|2014-08-14 12:20:24.770|	|7503
~~35871|	|2014-08-14 12:21:46.250|	|2014-08-14 12:21:46.250|	|7503
~~35872|	|2014-08-14 12:22:25.270|	|2014-08-14 12:22:25.270|	|7503
~~35873|	|2014-08-14 13:07:52.793|	|2014-08-14 13:07:52.793|	|6053
~~35874|	|2014-08-14 14:22:51.233|	|2014-08-14 14:22:51.233|	|5269
~~35875|	|2014-08-14 14:23:34.010|	|2014-08-14 14:23:34.010|	|5269
~~35876|	|2014-08-14 14:23:40.793|	|2014-08-14 14:23:40.793|	|5269
~~35877|	|2014-08-14 14:35:48.663|	|2014-08-14 14:35:48.663|	|5277
~~35878|	|2014-08-14 14:35:54.123|	|2014-08-14 14:35:54.123|	|5277
~~35879|	|2014-08-14 15:19:15.020|	|2014-08-14 15:19:15.020|	|5269
~~35880|	|2014-08-14 15:48:11.933|	|2014-08-14 15:48:11.933|	|6053
~~35881|	|2014-08-14 15:48:32.213|	|2014-08-14 15:48:32.213|	|6053
~~35882|	|2014-08-14 16:17:33.870|	|2014-08-14 16:17:33.870|	|6053
~~35883|	|2014-08-14 17:18:27.257|	|2014-08-14 17:18:27.257|	|5269
~~35884|	|2014-08-14 17:19:35.680|	|2014-08-14 17:19:35.680|	|5269
~~35885|	|2014-08-14 18:14:04.430|	|2014-08-14 18:14:04.430|	|6053
~~35886|	|2014-08-14 18:15:59.597|	|2014-08-14 18:15:59.597|	|6053
